company_name~|~manufacturer_name~|~brand_name~|~manufacturer_part_number~|~vendor_seller_part_number~|~item_name~|~full_product_description~|~price~|~country_of_origin~|~unit_of_issue~|~qty_per_uoi~|~upc~|~model_number~|~product_category~|~url~|~availability~|~date_crawled~|~lead_time~|~rohs_reach~|~stock_on_hand
Restockit~|~Impact~|~Impact~|~IMP15255~|~IMP15255~|~Impact Disposable Urinal Floor Mat, Nonslip, Fresh Blast Scent, 17 1/2 x 20 3/8, Black, 6/Carton (IMP15255)~|~Fragrance lasts four to six weeks, depending on usage. Non-slip bottom provides a safer floor surface and protects floors from stains and uric acid damage. Uses Neutra Tech to combat odors and refresh the area.~|~51.59~|~~|~Case~|~6~|~729661162796~|~~|~Cleaning Supplies > Floor Cleaning Supplies > Floor Mats~|~https://www.restockit.com/products/impact-disposable-urinal-floor-mat-num-imp15255~|~In stock~|~2026-04-20~|~~|~~|~1119
Restockit~|~Georgia Pacific Professional~|~Georgia Pacific Professional~|~GEP21000~|~GEP21000~|~Georgia Pacific Professional Multifold Premium 2-Ply Paper Towels, White, 21000, 125 Paper Towels/Pack, 16 Packs/Case (GEP21000)~|~Find the best hand paper towel product on the market when you shop at ReStockIt.com. When you shop here, you can find all the paper products that you need for your business like a multi fold paper towel at great wholesale prices. These bulk hand towels are a 2-ply thickness. This ensures that they have the strength to not tear or shred when you're cleaning up wet messes. This type of multi fold paper towel is also embossed. This helps these towels to be more absorbent, which combined with the 2-ply strength allows them to clean even the most stubborn messes. It also makes them an ideal hand paper towel which will get hands dry without wasting extra towels. These bulk paper towels come in cartons of 16 packs, with 125 towels in each pack. These plain white towels should also fit in any standard multifold towel dispenser which you already have in place at your facility.Universal Folded Paper Towels are an essential supply for a wide range of professional, away-from-home f~|~54.77~|~~|~Case~|~2000~|~073310210001~|~~|~Cleaning Supplies > Paper Products and Dispensers > Paper Towels > Multifold Paper Towels~|~https://www.restockit.com/products/pacific-blue-select-multifold-premium-2-ply-paper-towels-num-gep21000~|~In stock~|~2026-04-20~|~~|~~|~6078
Restockit~|~Boardwalk~|~Boardwalk~|~BWK340LP~|~BWK340LP~|~Boardwalk Laundry Detergent Powder, Low Foam, Crisp Clean Scent, 18 lb Pail (BWK340LP)~|~Boardwalk Laundry soap is specifically packaged to provide maximum value for the price. High-performance formula includes stain fighting power to tackle tough, soaked-in stains. Formulated with special whitening agents to provide whiter whites and keep colors brighter longer. Contains baking soda for additional deodorizing and cleaning power. Removes food stains, grass stains, oil and water-based soil, and organic matter. 290 medium load size.~|~34.95~|~~|~Each~|~1~|~094514000274~|~~|~Cleaning Supplies > Laundry Products > Laundry Detergent > Powdered Laundry Detergents~|~https://www.restockit.com/products/boardwalk-laundry-detergent-powder-num-bwk340lp~|~In stock~|~2026-04-20~|~~|~~|~422
Restockit~|~Kimtech~|~Kimtech~|~34133KIM~|~34133KIM~|~Kimtech Kimwipes Delicate Task Wipers, 1-Ply, 11.8 x 11.8, Unscented, White, 198/Box, 15 Boxes/Carton (34133KIM)~|~Some surfaces are too delicate to be cleaned with just any cloth. That is where Kimberly Clark Kimwipes are needed. Whether you're cleaning up a liquid or dust, Kimtech Kimwipes can help you clean even the most delicate surfaces without causing any damage. These products are used in offices, in labs, and when cleaning delicate glass surfaces including lenses, and are delicate enough to do so without ever leaving behind a scratch. Kimwipes are dispensed in a manner to reduce lint and electrostatic discharge, which helps to ensure they won't cause any damage when in use. Low lint ensures that Kimberly Clark Kimwipes can clean the most essential glass without leaving any residue behind. Also, if you need to use your Kimtech Kimwipes to wipe up liquids, you will find them highly absorbent. These 11.8" X 11.8" sheets are dispensed quickly and easily from a convenient pop up box one at a time. Kimtech* Kimwipes* Delicate Task Wipes, by Kimberly Clark, are an obvious choice wh~|~123.09~|~~|~Boxe~|~196~|~036000341331~|~~|~Cleaning Supplies > Wipers~|~https://www.restockit.com/products/kimtech-kimwipes-delicate-task-wipers-num-34133kim~|~In stock~|~2026-04-20~|~~|~~|~145
Restockit~|~Boardwalk~|~Boardwalk~|~BWK3406~|~BWK3406~|~Boardwalk Ultra Germicidal Bleach, 1 gal Bottle, 6/Carton (BWK3406)~|~Boardwalk Ultra Germicidal Bleach cleans, deodorizes, and disinfects with ease. The multi-use liquid can be used to remove tough stains, bacteria, organic matter, stains and whiten clothes. Also works as a hospital-grade disinfectant to kill a broad spectrum of microorganisms, including staph and strep bacteria, MRSA, and E. coli. Twist cap bottle with liquid bleach is a versatile and economical cleaning tool.~|~42.92~|~~|~Case~|~6~|~749507985143~|~~|~Cleaning Supplies > Laundry Products > Bleach~|~https://www.restockit.com/products/boardwalk-ultra-germicidal-bleach-num-bwk3406~|~In stock~|~2026-04-20~|~~|~~|~631
Restockit~|~Oxford~|~Oxford~|~ESS13206~|~ESS13206~|~Oxford Pressboard Report Cover, 8. 1/2", 2 Prong Fastener, 11 x 17, 3" Capacity, Black (ESS13206)~|~Pressboard durability combined with a smooth, distinctive finish. Tape reinforced hinge holds up to frequent referencing. Embossed cover panel for perfect placement of title. Durable pressboard. Tabloid size holds up to 3" of paper.~|~13.62~|~~|~Pack~|~1~|~078787132061~|~~|~Office Supplies > Binders, File Folders and Accessories > Binders and Binding Supplies > Portfolio and Report Covers~|~https://www.restockit.com/products/oxford-pressboard-report-cover-num-ess13206~|~In stock~|~2026-04-20~|~~|~~|~1193
Restockit~|~Boardwalk~|~Boardwalk~|~BWKTRANSCUP5~|~BWKTRANSCUP5~|~Boardwalk Translucent Plastic Cold Cups, 5 oz, Polypropylene, 100 Cups/Sleeve, 25 Sleeves/Carton (BWKTRANSCUP5)~|~No matter what size you need, this cup is a great option for any occasion. Whether in an office or cafeteria, this cup provides an economical option for sodas, juices, and other cold drinks.~|~75.31~|~~|~Case~|~2500~|~749507989479~|~~|~Food and Breakroom Supplies > Cups, Plates, Bowls, Utensils and Napkins > Plastic Cups~|~https://www.restockit.com/products/boardwalk-translucent-plastic-cold-cups-num-bwktranscup5~|~In stock~|~2026-04-20~|~~|~~|~3062
Restockit~|~Rubbermaid Commercial~|~Rubbermaid Commercial~|~RCP2643-60GRA~|~RCP2643-60GRA~|~Rubbermaid Commercial Round Plastic Outdoor Trash Can, 44 Gallon, Gray (RCP2643-60GRA)~|~Integrated, patent-pending venting channels dramatically reduce the force required to remove a filled can liner. Improved ProTouch handles provide a fully rounded, comfortable grip. Can liner cinches allow easy, one-step bag retention. Double-ribbed base and reinforced rim for increased strength and stability. Lid sold separately. Container size: 24 dia. x 31-1/2h. Shpg. wt. 49.5 lbs.NSF CertifiedStandards #2: Food Equipment" and #21 Thermoplastic Refuse Containers." Gray~|~114.97~|~~|~Each~|~1~|~086876183559~|~~|~Cleaning Supplies > Can Liners and Trash Cans > Trash Cans > Outdoor Trash Cans~|~https://www.restockit.com/products/rubbermaid-round-plastic-outdoor-trash-can-num-rcp2643-60gra~|~In stock~|~2026-04-20~|~~|~~|~1563
Restockit~|~Universal~|~Universal~|~UNV43629~|~UNV43629~|~Universal Design Series Deluxe Dry Erase Board, 48 x 36, White Surface, Black Anodized Aluminum Frame (UNV43629)~|~Modern dry erase board with sleek black, heavy-duty frame. Smooth writing surface thats ideal for personal work areas to help keep schedules and tasks organized. Versatile board with four, rounded corners enables vertical and horizontal mounting with included hardware. Board wipes clean every time wipes clean with cloth, eraser, or dry erase wipes. Dry erase makers and erasers sold separately.~|~49.80~|~~|~Each~|~1~|~087547436295~|~~|~Office Supplies > Presentation Supplies and Boards > Dry Erase Boards~|~https://www.restockit.com/products/universal-design-series-deluxe-dry-erase-board-num-unv43629~|~In stock~|~2026-04-20~|~~|~~|~365
Restockit~|~Alera~|~Alera~|~ALERL23LS10B~|~ALERL23LS10B~|~Alera Reception Lounge Sofa Series Club Chair, 35.43'' x 30.70'' x 32.28'', Black Seat/Black Back, Black Base (ALERL23LS10B)~|~Classic, simple lines complement any lounge or reception environment. Soft touch leather upholstery for comfort and style. Black wood pyramid legs.~|~285.44~|~~|~Each~|~1~|~042167385835~|~~|~Office Furniture > Office Seating > Chairs > Reception, Side & Guest Chairs~|~https://www.restockit.com/products/alera-reception-lounge-sofa-series-club-chair-num-alerl23ls10b~|~In stock~|~2026-04-20~|~~|~~|~542
Restockit~|~Tilex~|~Tilex~|~COX35600CT~|~COX35600CT~|~Tilex Disinfects Instant Mildew Remover, 32oz Smart Tube Spray, 9/Carton (COX35600CT)~|~Tilex Disinfecting Instant Mildew Remover cleans mildew stains without scrubbing and whitens tiles as you spray. It removes and destroys mold spores. It cleans tiles, grout, toilets, and fiberglass. Using the power of bleach, Tilex Disinfecting Instant Mildew Remover disinfects and kills 99.9% germs. This cleaner is perfect for offices, day care centers, schools, hotels, restaurants and other commercial facilities. Packaging may vary.~|~75.38~|~~|~Case~|~9~|~044600356006~|~~|~Cleaning Supplies > Cleaning Chemicals > Mildew Lime and Rust Removers~|~https://www.restockit.com/products/tilex-disinfects-instant-mildew-remover-num-cox35600ct~|~In stock~|~2026-04-20~|~~|~~|~2036
Restockit~|~Hammermill~|~Hammermill~|~HAM103366~|~HAM103366~|~Hammermill Colors Print Paper, 20lb, 8.5 x 11, Green, 500/Ream (HAM103366)~|~High-quality Colors printer paper in beautiful pastel colors increases the visual appeal of your documents to help you stand out from the crowd. Dependable and efficient, it runs smoothly through all equipment. Precise, accurate sheeting, consistent moisture content and curl control ensure smooth, trouble-free performance. Good opacity to minimize show-through. Excellent for color-coding. Backed by the 99.99% Jam-Free Guarantee. Acid-free material prevents yellowing over time to ensure a long-lasting appearance. This product was made from wood sourced from a certified managed forest.~|~12.90~|~~|~Ream~|~1~|~010199003362~|~~|~Office Supplies > Copy and Printer Paper > Color Paper~|~https://www.restockit.com/products/hammermill-colors-print-paper-num-ham103366~|~In stock~|~2026-04-20~|~~|~~|~5934
Restockit~|~GEN~|~GEN~|~GEN852E~|~GEN852E~|~GEN Facial Tissue Cube Box, 2-Ply, White, 85 Sheets/Box, 36 Boxes/Carton (GEN852E)~|~Soft and strong facial tissue. Great for use at the office or at home.~|~38.70~|~~|~Case~|~36~|~749507001614~|~~|~Cleaning Supplies > Paper Products and Dispensers > Facial Tissue~|~https://www.restockit.com/products/gen-facial-tissue-cube-box-num-gen852e~|~In stock~|~2026-04-20~|~~|~~|~6181
Restockit~|~Dymon~|~Dymon~|~33601DYMON~|~33601DYMON~|~Dymon LIQUID ALIVE Odor Digester, 1 gal Bottle, 4/Carton (33601DYMON)~|~Eradicate nasty smells. Unique, industrial-strength formula contains enzyme-producing bacteria that digest malodors caused by dampness, mildew, mold, food, urine, vomit, fecal and organic matter. Great for use in schools, hotels, nursing homes and restaurants. Safe and easy to use. Won't stain carpets or upholstery.~|~98.39~|~~|~Case~|~4~|~764769336014~|~~|~Cleaning Supplies > Deodorizers and Fresheners > Deodorizers~|~https://www.restockit.com/products/itw-dymon-liquid-alive-odor-digester-num-33601dymon~|~In stock~|~2026-04-20~|~~|~~|~204
Restockit~|~Boardwalk~|~Boardwalk~|~BWK365LBX~|~BWK365LBX~|~Boardwalk General Purpose Vinyl Gloves, Powder/Latex-Free, 2.6 mil, Large, Clear, 100/Box (BWK365LBX)~|~Convenient vinyl general purpose powder free gloves provide excellent tactile sensitivity and hand protection. These gloves are ideal for users who are at risk of becoming sensitive to latex protein allergens. Quick and easy to dispense and put on. Safe for food contact applications. Gloves offer unparalleled economy, functionality, and value. Box is also a dispenser with perforated, removeable opening on top that allows single glove dispensing.~|~6.03~|~~|~Box~|~100~|~749507219811~|~~|~Cleaning Supplies > Cleaning and Medical Gloves > Vinyl Gloves~|~https://www.restockit.com/products/boardwalk-general-purpose-vinyl-gloves-num-bwk365lbx~|~In stock~|~2026-04-20~|~~|~~|~110
Restockit~|~Georgia Pacific Professional~|~Georgia Pacific Professional~|~GEP26301~|~GEP26301~|~Georgia Pacific Professional Recycled Hardwound Paper Towel Roll, Brown, 26301, 800 Feet/Roll, 6 Rolls/Case (GEP26301)~|~If you have decided to buy a new type of hand paper towel for your towel dispenser, then we highly recommend these particular bulk hand towels. These are high quality towels that are on a hardwound core, allowing you to fit an amazing amount of towel into a dispenser in a single reload. They should fit in any dispenser which can accept rolls 7 7/8" wide. With 800 feet on the roll, you can be confident that you won't have to waste much time checking and refilling your dispensers when using this great paper towel product.These towels are embossed to help make them more absorbent. They are suitable for both cleaning up messes and for hand drying. They also get the 'green product' certification at ReStockIt.com. This is because they are created from a minimum of 40% post consumer recycled content. When you buy these bulk hand towels, you end up saving money, and the environment. Universal Paper Roll Towels are an essential supply, and often the most economical way, for awa~|~66.75~|~~|~Case~|~6~|~073310263014~|~~|~Cleaning Supplies > Paper Products and Dispensers > Paper Towels > Hardwound Paper Towels~|~https://www.restockit.com/products/pacific-blue-basic-recycled-hardwound-paper-towel-roll-num-gep26301~|~In stock~|~2026-04-20~|~~|~~|~2284
Restockit~|~Pap-R Products~|~Pap-R Products~|~CTX20005~|~CTX20005~|~Pap-R Products Preformed Tubular Coin Wrappers, Nickels, $2, 1000 Wrappers/Box (CTX20005) (CTX20005)~|~Made of heavy-duty kraft paper with one end crimped for easy filling. Features a double-wall of paper for extra reinforcement. Designed to work in all coin sorting equipment. Colors conform to ABA Standards.~|~40.46~|~~|~Box~|~1000~|~093775200058~|~~|~Office Supplies > Store Supplies and Signs > Store Supplies > Coin and Bill Wrappers~|~https://www.restockit.com/products/mmf-industries-preformed-tubular-coin-wrappers-num-ctx20005~|~Only 36 left. Order soon!~|~2026-04-20~|~~|~~|~36
